"","id","plate","box","block","temp","nominal_conc","detected_conc","temp_conc","TTKD","status","pesticide"
"349",349,71,"30C_3",2,30,30,44,"30_30",8,1,"azoxystrobin"
"350",350,71,"30C_3",2,30,30,44,"30_30",8,1,"azoxystrobin"
"351",351,71,"30C_3",2,30,30,44,"30_30",10,1,"azoxystrobin"
"352",352,72,"30C_4",3,30,30,44,"30_30",4,1,"azoxystrobin"
"353",353,72,"30C_4",3,30,30,44,"30_30",6,1,"azoxystrobin"
"354",354,72,"30C_4",3,30,30,44,"30_30",8,1,"azoxystrobin"
"355",355,72,"30C_4",3,30,30,44,"30_30",8,1,"azoxystrobin"
"356",356,72,"30C_4",3,30,30,44,"30_30",10,1,"azoxystrobin"
"357",1,1,"18C_1",1,18,0,0,"18_0",22,1,"carbaryl"
"358",2,1,"18C_1",1,18,0,0,"18_0",22,1,"carbaryl"
"359",3,1,"18C_1",1,18,0,0,"18_0",24,1,"carbaryl"
"360",4,1,"18C_1",1,18,0,0,"18_0",24,1,"carbaryl"
"361",5,1,"18C_1",1,18,0,0,"18_0",24,1,"carbaryl"
"362",6,2,"18C_2",2,18,0,0,"18_0",20,1,"carbaryl"
"363",7,2,"18C_2",2,18,0,0,"18_0",24,1,"carbaryl"
"364",8,2,"18C_2",2,18,0,0,"18_0",24,1,"carbaryl"
"365",9,2,"18C_2",2,18,0,0,"18_0",26,1,"carbaryl"
"366",10,2,"18C_2",2,18,0,0,"18_0",28,1,"carbaryl"
"367",11,3,"18C_3",3,18,0,0,"18_0",24,1,"carbaryl"
"368",12,3,"18C_3",3,18,0,0,"18_0",26,1,"carbaryl"
"369",13,3,"18C_3",3,18,0,0,"18_0",28,1,"carbaryl"
"370",14,3,"18C_3",3,18,0,0,"18_0",28,1,"carbaryl"
"371",15,3,"18C_3",3,18,0,0,"18_0",28,1,"carbaryl"
"372",16,4,"18C_4",2,18,0,0,"18_0",22,1,"carbaryl"
"373",17,4,"18C_4",2,18,0,0,"18_0",24,1,"carbaryl"
"374",18,4,"18C_4",2,18,0,0,"18_0",28,1,"carbaryl"
"375",19,4,"18C_4",2,18,0,0,"18_0",28,1,"carbaryl"
"376",20,4,"18C_4",2,18,0,0,"18_0",28,1,"carbaryl"
"377",21,5,"24C_1",1,24,0,0,"24_0",14,1,"carbaryl"
"378",22,5,"24C_1",1,24,0,0,"24_0",16,1,"carbaryl"
"379",23,5,"24C_1",1,24,0,0,"24_0",16,1,"carbaryl"
"380",24,5,"24C_1",1,24,0,0,"24_0",18,1,"carbaryl"
"381",25,5,"24C_1",1,24,0,0,"24_0",20,1,"carbaryl"
"382",26,6,"24C_2",2,24,0,0,"24_0",16,1,"carbaryl"
"383",27,6,"24C_2",2,24,0,0,"24_0",16,1,"carbaryl"
"384",28,6,"24C_2",2,24,0,0,"24_0",16,1,"carbaryl"
"385",29,6,"24C_2",2,24,0,0,"24_0",18,1,"carbaryl"
"386",30,6,"24C_2",2,24,0,0,"24_0",22,1,"carbaryl"
